author1,title1,joined,centend,centstart,language,number,author0,title0
anon.,sifre deuteronomy,anon.:sifre deuteronomy,4,2,,746,,
anon.,sifre numbers,anon.:sifre numbers,4,2,,747,,
anon.,sifre zuta,anon.:sifre zuta,,,Hebrew,748,,
anon.,sifre zuta deuteronomy,anon.:sifre zuta deuteronomy,,,Hebrew,749,,
anon.,sifre zuta numbers,anon.:sifre zuta numbers,,,Hebrew,750,,
anon.,midrash on song of songs,anon.:midrash on song of songs,,,Hebrew,751,,
anon.,sibylline oracles,anon.:sibylline oracles,5,-1,,752,,
anon.,tabula triumphalis barberiniana,anon.:tabula triumphalis barberiniana,,,Latin,756,,
anon.,thebais,anon.:thebais,,,Greek,758,,
anon.,tragica adespota,anon.:tragica adespota,,,Greek,760,,
anon.,acts of andrew,anon.:acts of andrew,3,2,,766,,
anon.,acts of andrew and matthias,anon.:acts of andrew and matthias,3,2,,767,,
anon.,acts of andrew and paul,anon.:acts of andrew and paul,3,2,,768,,
anon.,acts of barnabas,anon.:acts of barnabas,4,3,,769,,
anon.,acts of john,anon.:acts of john,3,2,,771,,
anon.,acts of paul,anon.:acts of paul,3,2,,773,,
anon.,acts of peter,anon.:acts of peter,3,2,,774,,
anon.,acts of peter and andrew,anon.:acts of peter and andrew,,,,776,,
anon.,acts of peter and paul,anon.:acts of peter and paul,,,,777,,
anon.,acts of philip,anon.:acts of philip,3,2,,778,,
anon.,acts of pilate,anon.:acts of pilate,3,2,,780,,
anon.,acts of thaddaeus,anon.:acts of thaddaeus,,,,781,,
anon.,apocalypse of peter,anon.:apocalypse of peter,,,,784,,
anon.,apocalypse of sedrach,anon.:apocalypse of sedrach,,,,785,,
anon.,apocalypse of zephaniah,anon.:apocalypse of zephaniah,,,,788,,
anon.,apocr. ezek.,anon.:apocr. ezek.,,,,789,,
anon.,apocrypon of ezekiel,anon.:apocrypon of ezekiel,,,,792,,
anon.,apostolic constitutions,anon.:apostolic constitutions,4,4,,793,,
anon.,apostolic history of pseudo-abdias,anon.:apostolic history of pseudo-abdias,,,,795,,
anon.,ascension of isaiah,anon.:ascension of isaiah,,,,798,,
anon.,book of elchasai,anon.:book of elchasai,3,2,,805,,
anon.,book of noah,anon.:book of noah,,,,806,,
anon.,book of the resurrection of christ by barnabas the apostle,anon.:book of the resurrection of christ by barnabas the apostle,,,,807,,
anon.,cave of treasures,anon.:cave of treasures,,,,808,,
anon.,coptic apocalypse of elijah,anon.:coptic apocalypse of elijah,,,,810,,
anon.,didache,anon.:didache,2,1,Greek,811,,
anon.,eldad and modad,anon.:eldad and modad,,,,812,,
anon.,epistle of christ and abgar,anon.:epistle of christ and abgar,,,,813,,
anon.,epistle to diognetus,anon.:epistle to diognetus,,,Greek,816,,
anon.,epistle to the apostles,anon.:epistle to the apostles,,,,818,,
anon.,epistle to the laodiceans,anon.:epistle to the laodiceans,,,,819,,
anon.,epistles of paul and seneca,anon.:epistles of paul and seneca,,,,820,,
anon.,five apocryphal syriac psalms,anon.:five apocryphal syriac psalms,,,,821,,
anon.,fragmentary targum,anon.:fragmentary targum,,,,822,,
anon.,gospel of bartholomew,anon.:gospel of bartholomew,,,,825,,
anon.,gospel of mary,anon.:gospel of mary,,,,830,,
anon.,gospel of peter,anon.:gospel of peter,,,,831,,
anon.,gospel of pseudo-matthew,anon.:gospel of pseudo-matthew,,,,832,,
anon.,gospel of the egyptians,anon.:gospel of the egyptians,,,,835,,
anon.,gospel of the hebrews,anon.:gospel of the hebrews,,,,836,,
anon.,gospel of thomas,anon.:gospel of thomas,2,1,Greek,839,,
anon.,greek apocalypse of ezra,anon.:greek apocalypse of ezra,,,,840,,
anon.,hebrew apocalypse of elijah,anon.:hebrew apocalypse of elijah,,,,841,,
anon.,hellenistic synagogal prayers,anon.:hellenistic synagogal prayers,,,,842,,
anon.,history of joseph,anon.:history of joseph,,,,843,,
anon.,history of joseph the carpenter,anon.:history of joseph the carpenter,,,,844,,
anon.,history of the rechabites,anon.:history of the rechabites,,,,845,,
anon.,hymn of the pearl,anon.:hymn of the pearl,,,,847,,
anon.,infancy gospel of thomas,anon.:infancy gospel of thomas,3,3,Greek,848,,
anon.,jannes and jambres,anon.:jannes and jambres,,,,850,,
anon.,joseph and aseneth,anon.:joseph and aseneth,2,-4,Greek,851,,
anon.,ladder of jacob,anon.:ladder of jacob,,,,852,,
anon.,lives of the prophets,anon.:lives of the prophets,,,,853,,
anon.,martyrdom and ascension of isaiah,anon.:martyrdom and ascension of isaiah,2,1,Greek,856,,
anon.,martyrdom of bartholomew,anon.:martyrdom of bartholomew,,,,857,,
anon.,martyrdom of matthew,anon.:martyrdom of matthew,,,,858,,
anon.,martyrdom of philip,anon.:martyrdom of philip,,,,861,,
anon.,odes of solomon,anon.:odes of solomon,3,2,Syriac,864,,
anon.,pesiqta rabbati,anon.:pesiqta rabbati,,,,866,,
anon.,philo the epic poet,anon.:philo the epic poet,,,,867,,
anon.,philo the epic poet,anon.:philo the epic poet,,,,868,,
anon.,pirqe rabbi eliezer,anon.:pirqe rabbi eliezer,,,,869,,
anon.,prayer of joseph,anon.:prayer of joseph,,,,870,,
anon.,prayer of manasseh,anon.:prayer of manasseh,,,,871,,
anon.,prayer of moses,anon.:prayer of moses,,,,872,,
anon.,protevangelium of james,anon.:protevangelium of james,3,3,Greek,874,,
anon.,psalms of solomon,anon.:psalms of solomon,-1,-2,Greek,875,,
anon.,questions of ezra,anon.:questions of ezra,,,,876,,
anon.,revelation of ezra,anon.:revelation of ezra,,,,877,,
anon.,samaritan targum,anon.:samaritan targum,,,,879,,
anon.,sentences of the syriac menander,anon.:sentences of the syriac menander,,,,881,,
anon.,targum isaiah,anon.:targum isaiah,7,2,Aramaic,882,,
anon.,targum neofiti,anon.:targum neofiti,4,2,Aramaic,883,,
anon.,targum of esther,anon.:targum of esther,7,2,Aramaic,884,,
anon.,targum of the prophets,anon.:targum of the prophets,7,2,Aramaic,885,,
anon.,targum of the writings,anon.:targum of the writings,7,2,Aramaic,886,,
anon.,targum onqelos,anon.:targum onqelos,4,2,Aramaic,887,,
anon.,targum pseudo-jonathan,anon.:targum pseudo-jonathan,7,2,Aramaic,888,,
anon.,targum yerushalmi,anon.:targum yerushalmi,7,2,Aramaic,889,,
anon.,tchacos 3 gospel of judas,anon.:tchacos 3 gospel of judas,3,2,Coptic,892,,
anon.,testament of abraham,anon.:testament of abraham,2,1,Greek,894,,
anon.,testament of adam,anon.:testament of adam,5,2,Greek,895,,
anon.,testament of asher,anon.:testament of asher,2,-2,Greek,896,,
anon.,testament of benjamin,anon.:testament of benjamin,2,-2,Greek,897,,
anon.,testament of dan,anon.:testament of dan,2,-2,Greek,898,,
anon.,testament of gad,anon.:testament of gad,2,-2,Greek,899,,
anon.,testament of hezekiah,anon.:testament of hezekiah,2,-2,Greek,900,,
anon.,testament of isaac,anon.:testament of isaac,2,-2,Greek,901,,
anon.,testament of issachar,anon.:testament of issachar,2,-2,Greek,902,,
anon.,testament of jacob,anon.:testament of jacob,2,-2,Greek,903,,
anon.,testament of job,anon.:testament of job,2,-2,Greek,904,,
anon.,testament of joseph,anon.:testament of joseph,2,-2,Greek,905,,
anon.,testament of levi,anon.:testament of levi,2,-2,Greek,906,,
anon.,testament of moses,anon.:testament of moses,2,-2,Greek,907,,
anon.,testament of naphtali,anon.:testament of naphtali,2,-2,Greek,908,,
anon.,testament of reuben,anon.:testament of reuben,2,-2,Greek,909,,
anon.,testament of simeon,anon.:testament of simeon,2,-2,Greek,910,,
anon.,testament of solomon,anon.:testament of solomon,2,-2,Greek,911,,
anon.,testament of zebulun,anon.:testament of zebulun,2,-2,Greek,912,,
anon.,testament of judah,anon.:testament of judah,2,-2,Greek,913,,
anon.,testaments of the three patriarchs,anon.:testaments of the three patriarchs,,,,914,,
anon.,testaments of the twelve patriarchs,anon.:testaments of the twelve patriarchs,2,-2,Greek,915,,
anon.,treatise of shem,anon.:treatise of shem,,,,916,,
anon.,vision of ezra,anon.:vision of ezra,,,,917,,
anon.,vision of paul,anon.:vision of paul,,,,918,,
anon.,yemenite targum,anon.:yemenite targum,,,,919,,
anon.,anecd.stud.,anon.:anecd.stud.,,,Greek,922,,
anon.,"the acts of carpus, papylus, and agathonice","anon.:the acts of carpus, papylus, and agathonice",,,Greek,924,,
anon.,the acts of ptolemaeus and lucius,anon.:the acts of ptolemaeus and lucius,,,Greek,925,,
anon.,the life of adam and eve,anon.:the life of adam and eve,5,1,Greek,927,,
anon.,the shepherd,anon.:the shepherd,2,1,Greek,930,,
anon.,tractatus coislinianus,anon.:tractatus coislinianus,,,Greek,933,,
anon.,midrash psalms,anon.:midrash psalms,9,4,Hebrew,934,,
anon.,numbers rabba,anon.:numbers rabba,9,4,Hebrew,935,,
anon.,midrash hagadol,anon.:midrash hagadol,,,Hebrew,936,,
anon.,midrash mishle,anon.:midrash mishle,,,Hebrew,937,,
anon.,midrash numbers,anon.:midrash numbers,,,Hebrew,938,,
anon.,midrash on samuel,anon.:midrash on samuel,,,Hebrew,940,,
anon.,mosaicarum et romanarum legum collatio,anon.:mosaicarum et romanarum legum collatio,4,4,Latin,941,,
anon.,pistis sophia,anon.:pistis sophia,4,3,,942,,
anon.,seder eliyahu zuta,anon.:seder eliyahu zuta,,,Hebrew,943,,
anon.,seder olam,anon.:seder olam,,,Hebrew,944,,
anon.,sekhel tov,anon.:sekhel tov,,,Hebrew,945,,
anon.,mek. deut,anon.:mek. deut,,,Hebrew,947,,
anon.,megillat taanit (lichtenstein),anon.:megillat taanit (lichtenstein),,,Hebrew,948,,
anticlides,fragments,anticlides:fragments,-3,-4,Greek,956,,
antigonus,fragments,antigonus:fragments,-3,-3,Greek,960,,
antigonus of carystus,collection of wonderful tales,antigonus of carystus:collection of wonderful tales,-3,-3,Greek,963,,
antimachus,fragments,antimachus:fragments,-4,-5,Greek,965,,
antiochus of athens,fragments,antiochus of athens:fragments,1,-1,Greek,972,,
antiochus of syracuse,fragments,antiochus of syracuse:fragments,-4,-5,Greek,974,,
antipater historicus,fragments,antipater historicus:fragments,1,-2,Greek,976,,
antipater of sidon,epigrams,antipater of sidon:epigrams,-1,-2,Greek,978,,
antipater of thessalonica,epigrams,antipater of thessalonica:epigrams,1,-1,Greek,979,,
antiphanes,fragments,antiphanes:fragments,-4,-5,Greek,981,,
antiphanes,fragments,antiphanes:fragments,-4,-5,Greek,982,,
antiphanes macedo,epigrams,antiphanes macedo:epigrams,2,1,Greek,983,,
antiphilius,epigrams,antiphilius:epigrams,1,-1,Greek,985,,
antiphon,the murder of herodes,antiphon:the murder of herodes,-5,-5,Greek,986,,
antiphon,on the chorus boy,antiphon:on the chorus boy,-5,-5,Greek,987,,
antiphon,fragments,antiphon:fragments,-5,-5,Greek,988,,
antiphon,against the stepmother,antiphon:against the stepmother,-5,-5,Greek,989,,
antiphon,third tetralogy,antiphon:third tetralogy,-5,-5,Greek,992,,
antiphon of athens,fragments,antiphon of athens:fragments,-5,-5,Greek,993,,
antiphon tragicus,fragments,antiphon tragicus:fragments,-4,-5,Greek,995,,
antisthenes,fragments,antisthenes:fragments,-4,-5,Greek,996,,
antisthenes,fragments,antisthenes:fragments,-4,-5,Greek,997,,
antisthenes of rhodes,fragments,antisthenes of rhodes:fragments,-2,-3,Greek,998,,
antonino de placentia,itinerarium,antonino de placentia:itinerarium,4,3,Latin,1002,,
antoninus liberalis,collection of metamorphoses,antoninus liberalis:collection of metamorphoses,3,2,Greek,1004,,
antonius diogenes,de incredibilibus (fragmentum),antonius diogenes:de incredibilibus (fragmentum),2,0,Greek,1008,,
anyte,epigrams,anyte:epigrams,-4,-5,Greek,1014,,
aphrahat,demonstrations,aphrahat:demonstrations,4,4,Syriac,1017,,
aphthonius,progymnasmata,aphthonius:progymnasmata,5,4,Greek,1019,,
apicius,de re coquinaria,apicius:de re coquinaria,4,3,Latin,1022,,
apion,fragments,apion:fragments,1,-1,Greek,1023,,
apollinarius,epigrams,apollinarius:epigrams,2,2,Greek,1025,,
apollodorus,bibliotheca,apollodorus:bibliotheca,2,1,Greek,1026,,
apollodorus,epitome,apollodorus:epitome,2,1,Greek,1027,,
apollodorus artemita,fragments,apollodorus artemita:fragments,-1,-1,Greek,1028,,
apollodorus cyzicenus,testimonia,apollodorus cyzicenus:testimonia,-5,-5,Greek,1029,,
apollodorus erythaeus,fragments,apollodorus erythaeus:fragments,-2,-2,Greek,1030,,
apollodorus gelous,fragments,apollodorus gelous:fragments,-3,-4,Greek,1031,,
apollodorus of athens,fragments,apollodorus of athens:fragments,-2,-2,Greek,1033,,
apollodorus of carystus,fragments,apollodorus of carystus:fragments,,,Greek,1034,,
apollodorus of carystus,fragments,apollodorus of carystus:fragments,-3,-3,Greek,1035,,
apollodorus of carystus,fragments,apollodorus of carystus:fragments,-3,-3,Greek,1036,,
apollodorus of seleucia,fragments,apollodorus of seleucia:fragments,-1,-2,Greek,1038,,
apollonides horapius,fragments,apollonides horapius:fragments,-1,-1,Greek,1039,,
apollonides tragicus,fragments,apollonides tragicus:fragments,2,3,Greek,1041,,
apollonius aphrodisiensis,fragments,apollonius aphrodisiensis:fragments,-3,-3,Greek,1042,,
apollonius citieus,commentary on hippocrates's on joints,apollonius citieus:commentary on hippocrates's on joints,-1,-1,Greek,1044,,
apollonius claudius,fragments,apollonius claudius:fragments,0,1,Greek,1045,,
apollonius dyscolus,on adverbs,apollonius dyscolus:on adverbs,2,1,Greek,1046,,
apollonius dyscolus,on conjunctions,apollonius dyscolus:on conjunctions,2,1,Greek,1047,,
apollonius dyscolus,on pronouns,apollonius dyscolus:on pronouns,2,1,Greek,1048,,
apollonius dyscolus,on syntax,apollonius dyscolus:on syntax,2,1,Greek,1049,,
apollonius of perga,conics,apollonius of perga:conics,-2,-3,Greek,1050,,
apollonius of rhodes,argonautica,apollonius of rhodes:argonautica,-3,-3,Greek,1051,,
apollonius of tyana,letters,apollonius of tyana:letters,1,1,Greek,1052,,
apollonius paradoxographus,mirabilia,apollonius paradoxographus:mirabilia,1,-2,Greek,1053,,
apollonius sophista,homeric lexicon,apollonius sophista:homeric lexicon,1,0,Greek,1054,,
appian,the war against hannibal,appian:the war against hannibal,2,1,Greek,1058,,
appian,basilica (kings),appian:basilica (kings),2,1,Greek,1059,,
appian,civil wars,appian:civil wars,2,1,Greek,1060,,
appian,the gallic war,appian:the gallic war,2,1,Greek,1061,,
appian,the spanish wars,appian:the spanish wars,2,1,Greek,1062,,
appian,the illyrian wars,appian:the illyrian wars,2,1,Greek,1063,,
appian,italica,appian:italica,2,1,Greek,1064,,
appian,macedonica,appian:macedonica,2,1,Greek,1065,,
appian,the mithridatic wars,appian:the mithridatic wars,2,1,Greek,1066,,
appian,introduction,appian:introduction,2,1,Greek,1067,,
appian,the punic wars,appian:the punic wars,2,1,Greek,1068,,
appian,the samnite war,appian:the samnite war,2,1,Greek,1069,,
appian,the sicilian war,appian:the sicilian war,2,1,Greek,1070,,
appian,the syrian wars,appian:the syrian wars,2,1,Greek,1071,,
apsines of gadara,art of rhetoric,apsines of gadara:art of rhetoric,3,2,Greek,1075,,
apuleius,apology,apuleius:apology,2,2,Latin,1077,,
apuleius,on the god of socrates,apuleius:on the god of socrates,2,2,Latin,1079,,
apuleius,de mundo,apuleius:de mundo,2,2,Latin,1080,,
apuleius,on plato,apuleius:on plato,2,2,Latin,1081,,
apuleius,florida,apuleius:florida,2,2,Latin,1082,,
apuleius,fragments,apuleius:fragments,2,2,Latin,1083,,
apuleius,herbarium,apuleius:herbarium,5,5,Latin,1084,,
apuleius,the golden ass,apuleius:the golden ass,2,2,Latin,1085,,
aquila romanus,de figuris sententiarum et elocutionis,aquila romanus:de figuris sententiarum et elocutionis,3,3,Latin,1088,,
arator,historia apostolica,arator:historia apostolica,6,6,Latin,1095,,
aratus solensis,phaenomena,aratus solensis:phaenomena,-3,-4,Greek,1103,,
arcadius,de accentibus,arcadius:de accentibus,4,4,Greek,1107,,
archelaus chersonensis,fragments,archelaus chersonensis:fragments,-3,-4,Greek,1115,,
archelaus philosophus,fragments,archelaus philosophus:fragments,,,Greek,1116,,
archemachus euboeus,fragments,archemachus euboeus:fragments,,,Greek,1117,,
archestratus of gela,fragments,archestratus of gela:fragments,-4,-4,Greek,1118,,
archias aulus licinius,epigrams,archias aulus licinius:epigrams,,,Greek,1119,,
archilochus,fragments,archilochus:fragments,-7,-8,Greek,1125,,
archilochus,fragments,archilochus:fragments,-7,-8,Greek,1126,,
archimedes,to eratosthenes on the method of mechanical theorems,archimedes:to eratosthenes on the method of mechanical theorems,-3,-3,Greek,1127,,
archimedes,the sand-reckoner,archimedes:the sand-reckoner,-3,-3,Greek,1128,,
archimedes,the cattle problem,archimedes:the cattle problem,-3,-3,Greek,1129,,
archimedes,on conoids and spheroids,archimedes:on conoids and spheroids,-3,-3,Greek,1130,,
archimedes,on floating bodies,archimedes:on floating bodies,-3,-3,Greek,1131,,
archimedes,equilibriums of planes,archimedes:equilibriums of planes,-3,-3,Greek,1132,,
archimedes,quadrature of the parabola,archimedes:quadrature of the parabola,-3,-3,Greek,1133,,
archimedes,on the sphere and the cylinder,archimedes:on the sphere and the cylinder,-3,-3,Greek,1134,,
archimedes,on spirals,archimedes:on spirals,-3,-3,Greek,1135,,
archippus,fragments,archippus:fragments,-4,-5,Greek,1142,,
archippus,fragments,archippus:fragments,-4,-5,Greek,1143,,
archytas amphissensis,fragments,archytas amphissensis:fragments,-3,-3,Greek,1145,,
aretaeus,on the causes and symptoms of acute disease (book 1),aretaeus:on the causes and symptoms of acute disease (book 1),1,1,Greek,1148,,
aretaeus,on the causes and symptoms of acute disease (book 2),aretaeus:on the causes and symptoms of acute disease (book 2),1,1,Greek,1149,,
aretaeus,on the treatment of chronic diseases,aretaeus:on the treatment of chronic diseases,1,1,Greek,1151,,
aristaenetus,letters,aristaenetus:letters,6,5,Greek,1155,,
aristarchus of samothrace,fragments,aristarchus of samothrace:fragments,-2,-3,Greek,1160,,
anon.,letter of aristeas,anon.:letter of aristeas,-2,-2,Greek,1162,,
aristides,fragments,aristides:fragments,,,Greek,1165,,
aristides of athens,apology,aristides of athens:apology,2,2,Syriac,1166,,
aristides of miletus,fragments,aristides of miletus:fragments,-1,-2,Greek,1167,,
aristides quintilianus,on music,aristides quintilianus:on music,4,2,Greek,1168,,
aristippus,fragments,aristippus:fragments,-4,-5,Greek,1169,,
aristippus historicus,fragments,aristippus historicus:fragments,-2,-3,Greek,1170,,
aristobulus cassandreus,fragments,aristobulus cassandreus:fragments,-3,-4,Greek,1171,,
aristobulus milesius,fragments,aristobulus milesius:fragments,2,1,Greek,1172,,
aristocles historicus,fragments,aristocles historicus:fragments,1,-3,Greek,1173,,
aristocles of messene,fragments,aristocles of messene:fragments,2,2,Greek,1175,,
aristocles of messene,fragments,aristocles of messene:fragments,2,2,Greek,1176,,
aristocreon historicus,fragments,aristocreon historicus:fragments,-3,-3,Greek,1178,,
aristocritus milesius,fragments,aristocritus milesius:fragments,-3,-3,Greek,1179,,
aristomenes atheniensis,fragments,aristomenes atheniensis:fragments,-2,-2,Greek,1184,,
